ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,Beak_Width,Beak_Depth,wing_length,Tail_Length,Tarsus.Length,Avonet_Mass,Avonet_HWI,BeakL_Div_Tarsus,Prop_Tail_Length,Prop_Leg_Length,Beak_Stoutness,Beak_CrossSect,HWI,Dimorphism,Colors,Final_Behavior_1,Final_Behavior_2,Final_Behavior_3
4600,Pink Pigeon,Nesoenas mayeri,Nesoenas mayeri,Columbiformes,Columbidae,Nesoenas,mayeri,308,0,300,800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,27.4,5.1,5.6,208.5,159.3,34.7,302.8,29.8,0.7896253602305474,0.7640287769784173,0.16642685851318947,4.892857142857143,1.0980392156862746,29.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4602,Reunion Pigeon,Nesoenas duboisi,NA,Columbiformes,Columbidae,Nesoenas,duboisi,421.1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4604,European Turtle-dove,Streptopelia turtur,Streptopelia turtur,Columbiformes,Columbidae,Streptopelia,turtur,127.5,NA,0,1300,NA,4,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,22.4,4.7,4.9,170.7,109.7,22.3,132,43.5,1.0044843049327354,0.642647920328061,0.13063854715875806,4.571428571428571,1.0425531914893618,43.5,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4610,Dusky Turtle-dove,Streptopelia lugens,Streptopelia lugens,Columbiformes,Columbidae,Streptopelia,lugens,181.66666666666663,200,1800,3200,NA,1,3,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,20.9,3.4,3.9,172.7,115.3,21.5,155,36.6,0.972093023255814,0.6676317313259988,0.1244933410538506,5.358974358974359,1.1470588235294117,36.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4613,Adamawa Turtle-dove,Streptopelia hypopyrrha,Streptopelia hypopyrrha,Columbiformes,Columbidae,Streptopelia,hypopyrrha,161,NA,L,1200,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,20,3.6,3.8,173,113.8,21.5,162,35.6,0.9302325581395348,0.6578034682080924,0.12427745664739884,5.2631578947368425,1.0555555555555556,35.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4615,Oriental Turtle-dove,Streptopelia orientalis,Streptopelia orientalis,Columbiformes,Columbidae,Streptopelia,orientalis,234.83333333333337,NA,0,4000,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,21.9,3.1,4,176.5,127.2,25.5,232.9,32.8,0.8588235294117647,0.7206798866855524,0.14447592067988668,5.475,1.2903225806451613,32.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4622,Sunda Collared-dove,Streptopelia bitorquata,Streptopelia bitorquata,Columbiformes,Columbidae,Streptopelia,bitorquata,157,0,600,800,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,Coastal,NA,NA,NA,NA,21.8,3.7,4.2,160.8,115.8,26.2,153,31,0.8320610687022901,0.7201492537313432,0.16293532338308456,5.190476190476191,1.135135135135135,31,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4624,Philippine Collared-dove,Streptopelia dusumieri,Streptopelia dusumieri,Columbiformes,Columbidae,Streptopelia,dusumieri,157,NA,0,600,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,21.2,3.6,4.4,158.7,112.7,24.1,153,32.2,0.879668049792531,0.7101449275362319,0.15185885318210465,4.8181818181818175,1.2222222222222223,32.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4626,Eurasian Collared-dove,Streptopelia decaocto,Streptopelia decaocto,Columbiformes,Columbidae,Streptopelia,decaocto,179.66666666666666,NA,0,2400,3000,NA,NA,NA,4,3,NA,1,NA,5,2,NA,NA,NA,NA,NA,NA,Plains,NA,NA,NA,NA,21.5,3.8,4.2,174.6,132.3,22.1,149,36.1,0.9728506787330315,0.7577319587628867,0.12657502863688433,5.119047619047619,1.105263157894737,36.1,NA,0,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4629,Burmese Collared-dove,Streptopelia xanthocycla,Streptopelia xanthocycla,Columbiformes,Columbidae,Streptopelia,xanthocycla,NA,NA,0,500,NA,NA,NA,NA,NA,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,Plains,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4631,African Collared-dove,Streptopelia roseogrisea,Streptopelia roseogrisea,Columbiformes,Columbidae,Streptopelia,roseogrisea,152.33333333333334,NA,0,1000,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,Shrub,0,1,1,1,19.4,3.7,3.8,159.2,106,21.2,155,39.2,0.9150943396226416,0.6658291457286433,0.13316582914572864,5.105263157894736,1.027027027027027,39.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4635,White-winged Collared-dove,Streptopelia reichenowi,Streptopelia reichenowi,Columbiformes,Columbidae,Streptopelia,reichenowi,117.33333333333331,NA,0,750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,17.8,3.3,3.5,140.2,105.8,20.6,119,30.9,0.8640776699029126,0.7546362339514979,0.14693295292439373,5.085714285714286,1.0606060606060606,30.9,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4636,Mourning Collared-dove,Streptopelia decipiens,Streptopelia decipiens,Columbiformes,Columbidae,Streptopelia,decipiens,168.83333333333334,NA,0,1400,2000,NA,NA,1,2,4,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,22.5,3.8,4.2,167.4,128.3,23.5,134,30.7,0.9574468085106383,0.7664277180406213,0.14038231780167262,5.357142857142857,1.105263157894737,30.7,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4646,Red-eyed Dove,Streptopelia semitorquata,Streptopelia semitorquata,Columbiformes,Columbidae,Streptopelia,semitorquata,210.33333333333337,NA,0,2100,NA,NA,NA,1,2,NA,NA,NA,NA,NA,5,3,4,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,22.7,3.6,4.3,173.1,120.2,23.5,176,36.6,0.9659574468085106,0.6943963027151936,0.13575967648757944,5.279069767441861,1.1944444444444444,36.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4651,Ring-necked Dove,Streptopelia capicola,Streptopelia capicola,Columbiformes,Columbidae,Streptopelia,capicola,144.66666666666666,NA,0,1000,NA,NA,NA,1,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,21.1,3.2,3.6,151.1,107.2,22.4,142,32.6,0.9419642857142858,0.7094639311714097,0.14824619457313035,5.861111111111112,1.125,32.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4662,Vinaceous Dove,Streptopelia vinacea,Streptopelia vinacea,Columbiformes,Columbidae,Streptopelia,vinacea,105.66666666666669,NA,0,2000,NA,NA,NA,1,NA,4,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,0,1,1,0,16.5,2.8,3.3,136.4,97,20.2,110,34.6,0.8168316831683169,0.7111436950146627,0.14809384164222872,5,1.1785714285714286,34.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4669,Red Collared-dove,Streptopelia tranquebarica,Streptopelia tranquebarica,Columbiformes,Columbidae,Streptopelia,tranquebarica,109.33333333333331,NA,0,1300,NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,0,1,0,15.7,3.4,3.5,134.8,82.3,17.1,103,39.6,0.91812865497076,0.6105341246290801,0.12685459940652818,4.485714285714286,1.0294117647058825,39.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4673,Eastern Spotted Dove,Spilopelia chinensis,Spilopelia chinensis,Columbiformes,Columbidae,Spilopelia,chinensis,156.66666666666666,NA,0,1000,NA,1,NA,NA,3,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,Forest,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4674,Western Spotted Dove,Spilopelia suratensis,NA,Columbiformes,Columbidae,Spilopelia,suratensis,NA,NA,0,2900,4900,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4683,Laughing Dove,Spilopelia senegalensis,Spilopelia senegalensis,Columbiformes,Columbidae,Spilopelia,senegalensis,105,NA,0,3000,NA,NA,NA,3,NA,1,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,Savanna,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4693,Barred Cuckoo-Dove,Macropygia unchall,Macropygia unchall,Columbiformes,Columbidae,Macropygia,unchall,165.66666666666666,NA,450,3000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,22.1,3.3,4.2,174.8,166.4,21.9,168,35.9,1.0091324200913243,0.9519450800915332,0.12528604118993134,5.261904761904762,1.272727272727273,35.9,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4697,Slender-billed Cuckoo-Dove,Macropygia amboinensis,Macropygia amboinensis,Columbiformes,Columbidae,Macropygia,amboinensis,174,NA,0,1800,2100,1,NA,NA,3,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,Forest,0,1,1,1,21,3.5,4.8,173.2,191.6,22.8,237,32.2,0.9210526315789472,1.1062355658198617,0.13163972286374134,4.375,1.3714285714285714,32.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4710,Sultan's Cuckoo-Dove,Macropygia doreya,Macropygia doreya,Columbiformes,Columbidae,Macropygia,doreya,143,NA,0,2000,NA,3,NA,1,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Woodland,0,1,0,0,21,3.5,4.8,164,185,22.8,237,32.2,0.9210526315789472,1.1280487804878048,0.13902439024390245,4.375,1.3714285714285714,32.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4718,Ruddy Cuckoo-Dove,Macropygia emiliana,Macropygia emiliana,Columbiformes,Columbidae,Macropygia,emiliana,161,NA,300,1520,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,22.2,3.7,4.9,171,154.5,22.8,161,32.4,0.9736842105263156,0.9035087719298246,0.13333333333333333,4.530612244897958,1.3243243243243243,32.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4721,Enggano Cuckoo-Dove,Macropygia cinnamomea,Macropygia cinnamomea,Columbiformes,Columbidae,Macropygia,cinnamomea,NA,NA,0,1520,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,22.2,3.7,4.9,171,154.5,22.8,161,32.4,0.9736842105263156,0.9035087719298246,0.13333333333333333,4.530612244897958,1.3243243243243243,32.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4723,Barusan Cuckoo-Dove,Macropygia modiglianii,Macropygia modiglianii,Columbiformes,Columbidae,Macropygia,modiglianii,NA,NA,0,1520,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,22.2,3.7,4.9,171,154.5,22.8,161,32.4,0.9736842105263156,0.9035087719298246,0.13333333333333333,4.530612244897958,1.3243243243243243,32.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4727,Timor Cuckoo-Dove,Macropygia magna,Macropygia magna,Columbiformes,Columbidae,Macropygia,magna,NA,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,22,4.2,5.8,187.2,186.9,24.7,237,31.8,0.8906882591093118,0.998397435897436,0.13194444444444445,3.793103448275862,1.380952380952381,31.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4729,Tanimbar Cuckoo-Dove,Macropygia timorlaoensis,Macropygia timorlaoensis,Columbiformes,Columbidae,Macropygia,timorlaoensis,NA,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,21.4,3.7,4.8,175.8,189,24.5,237,33.1,0.873469387755102,1.075085324232082,0.13936291240045506,4.458333333333333,1.2972972972972971,33.1,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4731,Flores Sea Cuckoo-Dove,Macropygia macassariensis,Macropygia macassariensis,Columbiformes,Columbidae,Macropygia,macassariensis,NA,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,21.4,3.7,4.8,175.8,189,24.5,237,33.1,0.873469387755102,1.075085324232082,0.13936291240045506,4.458333333333333,1.2972972972972971,33.1,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4734,Philippine Cuckoo-Dove,Macropygia tenuirostris,Macropygia tenuirostris,Columbiformes,Columbidae,Macropygia,tenuirostris,178,NA,0,2000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,20.5,3.6,4.8,176.2,187.2,21.6,177,33.2,0.949074074074074,1.0624290578887627,0.12258796821793418,4.270833333333334,1.3333333333333333,33.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4739,Brown Cuckoo-Dove,Macropygia phasianella,Macropygia phasianella,Columbiformes,Columbidae,Macropygia,phasianella,211,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,21.4,3.7,4.8,175.8,189,24.5,237,33.1,0.873469387755102,1.075085324232082,0.13936291240045506,4.458333333333333,1.2972972972972971,33.1,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4743,Andaman Cuckoo-Dove,Macropygia rufipennis,Macropygia rufipennis,Columbiformes,Columbidae,Macropygia,rufipennis,257.5,NA,0,500,NA,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,21.1,3.8,5,191,182.7,24.2,256,37.7,0.8719008264462811,0.956544502617801,0.12670157068062826,4.220000000000001,1.3157894736842106,37.7,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4747,Black-billed Cuckoo-Dove,Macropygia nigrirostris,Macropygia nigrirostris,Columbiformes,Columbidae,Macropygia,nigrirostris,86.7,NA,0,2600,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,18.6,3.2,5.3,146.5,137.2,19.7,90.1,36.3,0.9441624365482234,0.936518771331058,0.13447098976109215,3.5094339622641515,1.6562499999999998,36.3,NA,0,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4748,Spot-breasted Cuckoo-Dove,Macropygia mackinlayi,Macropygia mackinlayi,Columbiformes,Columbidae,Macropygia,mackinlayi,86.8,NA,200,1595,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,16.7,2.8,4,148.6,156.5,21.4,85.9,31.8,0.780373831775701,1.0531628532974429,0.1440107671601615,4.175,1.4285714285714286,31.8,NA,0,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4754,Little Cuckoo-Dove,Macropygia ruficeps,Macropygia ruficeps,Columbiformes,Columbidae,Macropygia,ruficeps,82.43333333333334,NA,300,2500,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,16.7,2.8,3.6,141,150.6,18.8,81.9,36.6,0.8882978723404255,1.0680851063829786,0.13333333333333333,4.638888888888888,1.2857142857142858,36.6,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4763,Great Cuckoo-Dove,Reinwardtoena reinwardti,Reinwardtoena reinwardti,Columbiformes,Columbidae,Reinwardtoena,reinwardti,240,NA,0,3380,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,1,1,25.6,4.8,7.1,238.2,294.8,25.9,275,34.5,0.9884169884169886,1.237615449202351,0.10873215785054575,3.605633802816902,1.4791666666666667,34.5,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4768,Pied Cuckoo-Dove,Reinwardtoena browni,Reinwardtoena browni,Columbiformes,Columbidae,Reinwardtoena,browni,302.6666666666667,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,27.3,5.6,8.1,228.8,196.1,29.2,304,36.4,0.9349315068493153,0.8570804195804195,0.1276223776223776,3.3703703703703707,1.4464285714285714,36.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4769,Crested Cuckoo-Dove,Reinwardtoena crassirostris,Reinwardtoena crassirostris,Columbiformes,Columbidae,Reinwardtoena,crassirostris,259,NA,0,1100,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,23.7,6.9,9.8,203.7,179.9,25.3,259,33.2,0.9367588932806324,0.8831615120274915,0.1242022582228768,2.4183673469387754,1.420289855072464,33.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4770,White-faced Cuckoo-Dove,Turacoena manadensis,Turacoena manadensis,Columbiformes,Columbidae,Turacoena,manadensis,212.5,NA,0,800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,25.4,4.7,5.7,198.7,181.3,26.7,208.6,29.2,0.951310861423221,0.9124308002013086,0.13437342727730248,4.456140350877193,1.2127659574468086,29.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4773,Sula Cuckoo-Dove,Turacoena sulaensis,Turacoena sulaensis,Columbiformes,Columbidae,Turacoena,sulaensis,NA,NA,0,900,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,25.5,5.3,6,181,171.5,21.8,208.6,29.2,1.1697247706422018,0.947513812154696,0.12044198895027625,4.25,1.1320754716981132,29.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4774,Black Cuckoo-Dove,Turacoena modesta,Turacoena modesta,Columbiformes,Columbidae,Turacoena,modesta,NA,NA,0,1100,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,25,4.8,5.6,196.8,162.2,25.4,340,32.8,0.984251968503937,0.8241869918699186,0.1290650406504065,4.464285714285714,1.1666666666666667,32.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4775,Emerald-spotted Wood-dove,Turtur chalcospilos,Turtur chalcospilos,Columbiformes,Columbidae,Turtur,chalcospilos,65.36666666666666,NA,0,1650,2250,4,NA,1,2,3,NA,NA,NA,NA,6,5,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,16.5,2.6,3.2,110.5,74.6,18.5,60.6,28.4,0.8918918918918919,0.6751131221719456,0.167420814479638,5.15625,1.2307692307692308,28.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4779,Black-billed Wood-dove,Turtur abyssinicus,Turtur abyssinicus,Columbiformes,Columbidae,Turtur,abyssinicus,62.5,NA,0,1800,NA,3,NA,1,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,16.4,2.2,2.7,105.4,77.8,17.9,62.7,30.9,0.9162011173184358,0.7381404174573054,0.16982922201138517,6.0740740740740735,1.2272727272727273,30.9,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4782,Blue-spotted Wood-dove,Turtur afer,Turtur afer,Columbiformes,Columbidae,Turtur,afer,61.4,NA,0,2000,NA,2,NA,1,3,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,Woodland,0,0,0,1,17.5,2.1,2.9,105.2,80.4,18,65.6,28.2,0.9722222222222222,0.7642585551330798,0.17110266159695817,6.0344827586206895,1.380952380952381,28.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4785,Tambourine Dove,Turtur tympanistria,Turtur tympanistria,Columbiformes,Columbidae,Turtur,tympanistria,69.23333333333333,NA,0,3000,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,1,1,17,2.9,3.5,112.9,83.6,21,70.6,25.2,0.8095238095238095,0.7404782993799822,0.18600531443755536,4.857142857142857,1.206896551724138,25.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4788,Blue-headed Wood-dove,Turtur brehmeri,Turtur brehmeri,Columbiformes,Columbidae,Turtur,brehmeri,121.2,NA,0,750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,18.5,2.7,3.3,126.4,107.2,26.6,116,25.2,0.6954887218045113,0.8481012658227848,0.21044303797468356,5.606060606060606,1.222222222222222,25.2,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4791,Namaqua Dove,Oena capensis,Oena capensis,Columbiformes,Columbidae,Oena,capensis,39.333333333333336,NA,0,1600,3000,NA,NA,NA,2,1,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Savanna,0,1,1,1,13.6,2.1,2.8,102.5,125.8,14.3,40.6,39.3,0.9510489510489508,1.2273170731707317,0.13951219512195123,4.857142857142858,1.3333333333333333,39.3,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4794,Grey-capped Emerald Dove,Chalcophaps indica,Chalcophaps indica,Columbiformes,Columbidae,Chalcophaps,indica,130.5,NA,0,2200,NA,1,4,5,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,Forest,0,0,0,1,20.9,3.1,4.2,143.9,83.9,25.8,136.5,28.7,0.8100775193798448,0.5830437804030577,0.17929117442668518,4.976190476190475,1.3548387096774197,28.7,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4802,Brown-capped Emerald Dove,Chalcophaps longirostris,Chalcophaps longirostris,Columbiformes,Columbidae,Chalcophaps,longirostris,146,NA,0,1300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,22.7,2.8,4,152,87,25.9,136.5,32,0.8764478764478765,0.5723684210526315,0.1703947368421053,5.675,1.4285714285714286,32,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4807,Stephan's Dove,Chalcophaps stephani,Chalcophaps stephani,Columbiformes,Columbidae,Chalcophaps,stephani,122,NA,0,750,1375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Forest,0,0,1,1,20.7,2.6,3.8,136,84.4,24.8,129,32.4,0.8346774193548386,0.6205882352941177,0.1823529411764706,5.447368421052632,1.4615384615384617,32.4,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4811,New Guinea Bronzewing,Henicophaps albifrons,Henicophaps albifrons,Columbiformes,Columbidae,Henicophaps,albifrons,247,NA,0,1200,2150,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,36,7.1,8.5,192.6,139.4,32.9,247,27.5,1.0942249240121582,0.7237798546209762,0.17082035306334373,4.235294117647059,1.1971830985915493,27.5,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4814,New Britain Bronzewing,Henicophaps foersteri,Henicophaps foersteri,Columbiformes,Columbidae,Henicophaps,foersteri,247,NA,0,700,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,34.3,6.4,8.6,203,135,34.5,247,25.8,0.9942028985507244,0.6650246305418719,0.16995073891625614,3.988372093023256,1.3437499999999998,25.8,NA,-1,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
4815,Common Bronzewing,Phaps chalcoptera,Phaps chalcoptera,Columbiformes,Columbidae,Phaps,chalcoptera,341.25,NA,0,1000,NA,1,NA,2,4,NA,5,NA,NA,NA,6,NA,3,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25.7,3.8,4.6,197.8,126,29.3,330.7,39,0.8771331058020477,0.6370070778564206,0.14812942366026288,5.586956521739131,1.2105263157894737,39,NA,0,Movement: Ground-walking/running,Foraging: Gleaning,Flight: Direct/Strong
