ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,wing_length,Tarsus.Length,Avonet_Mass,BeakL_Div_Tarsus,Mass_Diff_Pct,Dimorphism,Colors
29915,Sri Lanka Hill Myna,Gracula ptilogenys,Gracula ptilogenys,Passeriformes,Sturnidae,Gracula,ptilogenys,NA,NA,0,2000,NA,1,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,30.6,152.2,33.2,192,0.9216867469879517,NA,0,-1
29916,Common Hill Myna,Gracula religiosa,Gracula religiosa,Passeriformes,Sturnidae,Gracula,religiosa,195,NA,0,1370,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,Forest,0,1,0,0,32.8,168.8,37.4,192,0.8770053475935828,1.5384615384615385,0,-1
29926,Nias Hill Myna,Gracula robusta,NA,Passeriformes,NA,Gracula,robusta,192,NA,0,100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,40.4,202.2,43.6,192,0.9266055045871558,0,NA,-1
29928,Tenggara Hill Myna,Gracula venerata,Gracula venerata,Passeriformes,Sturnidae,Gracula,venerata,192,NA,0,1300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
29931,Southern Hill Myna,Gracula indica,Gracula indica,Passeriformes,Sturnidae,Gracula,indica,126,NA,300,1300,1700,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,29.8,138.9,31.7,192,0.9400630914826499,34.375,NA,-1
29933,Great Myna,Acridotheres grandis,Acridotheres grandis,Passeriformes,Sturnidae,Acridotheres,grandis,97.2,NA,0,1520,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,3,NA,NA,NA,Grassland,NA,NA,NA,NA,25.9,134.6,36.5,98.9,0.7095890410958904,1.7189079878665345,0,-1
29934,Crested Myna,Acridotheres cristatellus,Acridotheres cristatellus,Passeriformes,Sturnidae,Acridotheres,cristatellus,117.66666666666669,NA,0,500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,27.1,134,38.1,116.3,0.7112860892388452,1.1614730878187152,0,-1
29938,Javan Myna,Acridotheres javanicus,Acridotheres javanicus,Passeriformes,Sturnidae,Acridotheres,javanicus,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,Artificial,NA,NA,NA,NA,25.9,122.6,35.9,93.5,0.7214484679665738,2.094240837696335,NA,-1
29940,Pale-bellied Myna,Acridotheres cinereus,Acridotheres cinereus,Passeriformes,Sturnidae,Acridotheres,cinereus,NA,NA,0,1500,NA,NA,NA,3,2,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,27.3,125.9,36,98.9,0.7583333333333333,NA,0,-1
29942,Jungle Myna,Acridotheres fuscus,Acridotheres fuscus,Passeriformes,Sturnidae,Acridotheres,fuscus,82.5,NA,0,2000,NA,NA,NA,1,NA,NA,4,NA,NA,NA,2,NA,3,NA,NA,NA,NA,Woodland,1,1,0,1,27.2,123.6,36.5,82.8,0.7452054794520547,0.3623188405797067,0,-1
29947,Collared Myna,Acridotheres albocinctus,Acridotheres albocinctus,Passeriformes,Sturnidae,Acridotheres,albocinctus,NA,NA,800,1200,1525,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,1,1,0,0,28.2,125.8,36.7,98.9,0.768392370572207,NA,0,-1
29948,Bank Myna,Acridotheres ginginianus,Acridotheres ginginianus,Passeriformes,Sturnidae,Acridotheres,ginginianus,69,NA,0,500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,1,1,0,1,24.4,120.2,34.2,72,0.7134502923976607,4.166666666666666,0,-1
29949,Common Myna,Acridotheres tristis,Acridotheres tristis,Passeriformes,Sturnidae,Acridotheres,tristis,116.41666666666669,NA,0,3000,NA,NA,NA,NA,2,NA,4,NA,NA,6,1,3,5,NA,NA,NA,NA,Artificial,NA,NA,NA,NA,26.8,139.8,38.6,116.4,0.694300518134715,0.014316392269159565,0,1
29952,Burmese Myna,Acridotheres burmannicus,Acridotheres burmannicus,Passeriformes,Sturnidae,Acridotheres,burmannicus,NA,NA,0,2000,NA,NA,NA,NA,3,NA,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,Grassland,0,1,1,0,23.4,113.8,31.8,89,0.7358490566037735,NA,NA,-1
29954,Vinous-breasted Myna,Acridotheres leucocephalus,Acridotheres leucocephalus,Passeriformes,Sturnidae,Acridotheres,leucocephalus,NA,NA,0,1500,NA,4,NA,NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,-1
29956,Black-winged Myna,Acridotheres melanopterus,Acridotheres melanopterus,Passeriformes,Sturnidae,Acridotheres,melanopterus,NA,NA,0,2400,NA,4,NA,5,NA,6,2,NA,NA,NA,1,NA,3,NA,NA,NA,NA,Artificial,0,1,1,1,25.4,124.2,35.8,89,0.7094972067039106,NA,NA,-1
29960,Red-billed Starling,Spodiopsar sericeus,Spodiopsar sericeus,Passeriformes,Sturnidae,Spodiopsar,sericeus,65,NA,0,500,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,26.8,120.6,29.9,65,0.8963210702341138,0,2,-1
29961,White-cheeked Starling,Spodiopsar cineraceus,Spodiopsar cineraceus,Passeriformes,Sturnidae,Spodiopsar,cineraceus,81.5,NA,0,1300,NA,6,NA,3,NA,NA,NA,1,4,NA,2,NA,NA,5,NA,NA,NA,Plains,NA,NA,NA,NA,29.4,127.5,31.7,83,0.9274447949526814,1.8072289156626504,2,-1
29962,Black-collared Starling,Gracupica nigricollis,Gracupica nigricollis,Passeriformes,Sturnidae,Gracupica,nigricollis,157.66666666666666,NA,0,2000,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,32.4,158.1,41.7,156.9,0.776978417266187,0.48625792811838364,0,-1
29963,Indian Pied Starling,Gracupica contra,Gracupica contra,Passeriformes,Sturnidae,Gracupica,contra,83.33333333333333,NA,0,1500,NA,NA,NA,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,32.8,112.2,33,84,0.9939393939393939,0.7936507936507994,NA,-1
29967,Thai Pied Starling,Gracupica floweri,Gracupica floweri,Passeriformes,Sturnidae,Gracupica,floweri,83,NA,0,1600,NA,NA,NA,5,NA,NA,1,NA,NA,NA,2,NA,4,3,NA,NA,NA,Grassland,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,-1
29969,Javan Pied Starling,Gracupica jalla,Gracupica jalla,Passeriformes,Sturnidae,Gracupica,jalla,NA,NA,0,1600,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Savanna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
29971,Purple-backed Starling,Agropsar sturninus,Agropsar sturninus,Passeriformes,Sturnidae,Agropsar,sturninus,74.85,NA,0,500,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,18.2,105.6,25.4,49.4,0.7165354330708662,34.001336005344015,1,-1
29972,Chestnut-cheeked Starling,Agropsar philippensis,Agropsar philippensis,Passeriformes,Sturnidae,Agropsar,philippensis,39.4,0,800,1500,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,17.5,105.2,24,28.8,0.7291666666666666,26.903553299492383,2,-1
29973,White-shouldered Starling,Sturnia sinensis,Sturnia sinensis,Passeriformes,Sturnidae,Sturnia,sinensis,61,NA,0,400,NA,NA,NA,NA,2,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,20.4,101.8,25.6,61,0.7968749999999999,0,0,-1
29974,Chestnut-tailed Starling,Sturnia malabarica,Sturnia malabarica,Passeriformes,Sturnidae,Sturnia,malabarica,38,NA,0,2000,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,21.4,100.9,24.4,39.6,0.8770491803278688,4.040404040404043,0,-1
29978,White-headed Starling,Sturnia erythropygia,Sturnia erythropygia,Passeriformes,Sturnidae,Sturnia,erythropygia,NA,NA,0,500,NA,1,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,24.8,108.8,27.4,39.6,0.905109489051095,NA,0,-1
29982,Malabar Starling,Sturnia blythii,Sturnia blythii,Passeriformes,Sturnidae,Sturnia,blythii,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,23,100.5,22.8,39.6,1.0087719298245614,NA,NA,-1
29984,Brahminy Starling,Sturnia pagodarum,Sturnia pagodarum,Passeriformes,Sturnidae,Sturnia,pagodarum,46,0,900,1800,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,1,0,1,0,19.9,99.8,27.1,48.9,0.7343173431734317,5.930470347648259,0,-1
29985,White-faced Starling,Sturnornis albofrontatus,Sturnornis albofrontatus,Passeriformes,Sturnidae,Sturnornis,albofrontatus,NA,NA,400,1000,1220,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,24.9,106.1,26.5,39.6,0.9396226415094339,NA,0,-1
29986,Bali Myna,Leucopsar rothschildi,Leucopsar rothschildi,Passeriformes,Sturnidae,Leucopsar,rothschildi,92.5,NA,0,175,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,31.2,130.8,35.1,91.3,0.8888888888888888,1.2972972972973003,0,-1
29987,Reunion Starling,Fregilupus varius,Fregilupus varius,Passeriformes,Sturnidae,Fregilupus,varius,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
29988,Rodrigues Starling,Necropsar rodericanus,Necropsar rodericanus,Passeriformes,Sturnidae,Necropsar,rodericanus,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
29989,Rosy Starling,Pastor roseus,Pastor roseus,Passeriformes,Sturnidae,Pastor,roseus,75,NA,0,750,NA,6,NA,5,2,NA,NA,1,4,NA,3,NA,NA,NA,NA,NA,NA,Plains,NA,NA,NA,NA,23,128.9,30.1,73,0.7641196013289037,2.666666666666667,1,-1
29990,Common Starling,Sturnus vulgaris,Sturnus vulgaris,Passeriformes,Sturnidae,Sturnus,vulgaris,81.03333333333333,NA,0,2500,NA,NA,NA,5,2,NA,3,NA,NA,NA,1,NA,4,5,NA,NA,NA,Artificial,NA,NA,NA,NA,30.2,128.3,29,77.1,1.0413793103448277,4.853969559851917,0,1
30004,Spotless Starling,Sturnus unicolor,Sturnus unicolor,Passeriformes,Sturnidae,Sturnus,unicolor,88.575,NA,0,2500,NA,1,NA,2,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,1,1,0,0,29.1,128.2,29.4,83.7,0.989795918367347,5.503810330228619,1,-1
30005,Wattled Starling,Creatophora cinerea,Creatophora cinerea,Passeriformes,Sturnidae,Creatophora,cinerea,72,NA,0,2000,3000,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Savanna,1,1,0,0,26.3,118,29.4,73,0.8945578231292518,1.36986301369863,2,-1
30006,Black-bellied Starling,Notopholia corusca,Notopholia corusca,Passeriformes,Sturnidae,Notopholia,corusca,57.666666666666664,NA,0,2000,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,21.7,107.2,24.8,56.1,0.875,2.7167630057803405,NA,-1
30009,Purple-headed Starling,Hylopsar purpureiceps,Hylopsar purpureiceps,Passeriformes,Sturnidae,Hylopsar,purpureiceps,63.666666666666664,L,200,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,21,114.4,22.8,62.8,0.9210526315789473,1.3612565445026186,NA,-1
30010,Copper-tailed Starling,Hylopsar cupreocauda,Hylopsar cupreocauda,Passeriformes,Sturnidae,Hylopsar,cupreocauda,58.666666666666664,NA,0,1300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,19.7,119,23.5,58,0.8382978723404255,1.1363636363636325,NA,-1
30011,Cape Starling,Lamprotornis nitens,Lamprotornis nitens,Passeriformes,Sturnidae,Lamprotornis,nitens,89.51666666666667,NA,0,1800,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Savanna,NA,NA,NA,NA,22.4,118.3,31.9,85.6,0.7021943573667712,4.375349097002426,0,1
30015,Greater Blue-eared Starling,Lamprotornis chalybaeus,Lamprotornis chalybaeus,Passeriformes,Sturnidae,Lamprotornis,chalybaeus,88.33333333333333,0,500,2000,M,1,NA,4,NA,5,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25,137.7,31.7,86.2,0.7886435331230284,2.415094339622633,0,1
30021,Lesser Blue-eared Starling,Lamprotornis chloropterus,Lamprotornis chloropterus,Passeriformes,Sturnidae,Lamprotornis,chloropterus,64,NA,0,1700,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,23,117.6,27.4,73.1,0.8394160583941607,12.44870041039671,0,1
30026,Bronze-tailed Starling,Lamprotornis chalcurus,Lamprotornis chalcurus,Passeriformes,Sturnidae,Lamprotornis,chalcurus,63,L,500,2000,NA,2,NA,3,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,26,136.5,31.8,63,0.8176100628930817,0,0,1
30029,Splendid Starling,Lamprotornis splendidus,Lamprotornis splendidus,Passeriformes,Sturnidae,Lamprotornis,splendidus,127.83333333333331,NA,0,2300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,Forest,NA,NA,NA,NA,27.9,155.8,33.5,123.1,0.8328358208955223,3.702737940026066,0,1
30034,Principe Starling,Lamprotornis ornatus,Lamprotornis ornatus,Passeriformes,Sturnidae,Lamprotornis,ornatus,130,NA,0,650,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,28.7,150.2,32.5,130,0.8830769230769231,0,0,1
30035,Emerald Starling,Lamprotornis iris,Lamprotornis iris,Passeriformes,Sturnidae,Lamprotornis,iris,37.3,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,22.1,106.2,24.4,69,0.9057377049180328,45.94202898550725,0,-1
30036,Purple Starling,Lamprotornis purpureus,Lamprotornis purpureus,Passeriformes,Sturnidae,Lamprotornis,purpureus,115.5,L,600,1500,1800,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,30.8,148.1,33.7,112.9,0.9139465875370919,2.251082251082246,0,1
30039,Rüppell's Starling,Lamprotornis purpuroptera,Lamprotornis purpuroptera,Passeriformes,Sturnidae,Lamprotornis,purpuroptera,80.5,NA,0,2000,NA,NA,NA,1,3,4,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,23.8,143.8,36.5,77.4,0.6520547945205479,3.850931677018626,0,1
30042,Long-tailed Glossy Starling,Lamprotornis caudatus,Lamprotornis caudatus,Passeriformes,Sturnidae,Lamprotornis,caudatus,117.5,NA,0,500,NA,NA,NA,3,4,1,NA,NA,5,NA,2,NA,6,NA,NA,NA,NA,Savanna,0,1,1,0,26.4,178,41.6,121,0.6346153846153846,2.8925619834710745,0,1
30043,Golden-breasted Starling,Lamprotornis regius,Lamprotornis regius,Passeriformes,Sturnidae,Lamprotornis,regius,54.5,NA,0,1000,1200,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,21,127,31.6,53.8,0.6645569620253164,1.2844036697247758,0,-1
30046,Meves's Long-tailed Starling,Lamprotornis mevesii,Lamprotornis mevesii,Passeriformes,Sturnidae,Lamprotornis,mevesii,75.55,NA,0,1300,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,21.6,139.7,37.9,64.2,0.5699208443271768,15.023163467902044,0,1
30047,Benguela Long-tailed Starling,Lamprotornis benguelensis,NA,Passeriformes,NA,Lamprotornis,benguelensis,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
30049,Cunene Long-tailed Starling,Lamprotornis violacior,NA,Passeriformes,NA,Lamprotornis,violacior,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
30052,Burchell's Starling,Lamprotornis australis,Lamprotornis australis,Passeriformes,Sturnidae,Lamprotornis,australis,113.25,NA,L,1500,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,25.9,176.4,45.5,101.1,0.5692307692307692,10.728476821192059,0,1
30055,Sharp-tailed Starling,Lamprotornis acuticaudus,Lamprotornis acuticaudus,Passeriformes,Sturnidae,Lamprotornis,acuticaudus,69.10000000000001,NA,900,1700,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,24,124.1,29.5,67.6,0.8135593220338984,2.1707670043415543,0,1
30058,Superb Starling,Lamprotornis superbus,Lamprotornis superbus,Passeriformes,Sturnidae,Lamprotornis,superbus,68.5,NA,0,3000,NA,NA,NA,2,1,NA,NA,NA,NA,NA,5,3,4,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,21.5,117.6,31,64.9,0.6935483870967742,5.255474452554736,0,1
30059,Hildebrandt's Starling,Lamprotornis hildebrandti,Lamprotornis hildebrandti,Passeriformes,Sturnidae,Lamprotornis,hildebrandti,58.666666666666664,NA,500,2000,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,20.8,112.2,31,55.9,0.6709677419354839,4.715909090909089,1,1
30061,Shelley's Starling,Lamprotornis shelleyi,Lamprotornis shelleyi,Passeriformes,Sturnidae,Lamprotornis,shelleyi,45,NA,0,1300,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,19.2,111.5,29.3,45,0.6552901023890785,0,0,1
30063,Chestnut-bellied Starling,Lamprotornis pulcher,Lamprotornis pulcher,Passeriformes,Sturnidae,Lamprotornis,pulcher,66,NA,0,2440,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Savanna,NA,NA,NA,NA,22.7,112.8,31.7,67.3,0.7160883280757098,1.9316493313521503,0,1
30066,Ashy Starling,Lamprotornis unicolor,Lamprotornis unicolor,Passeriformes,Sturnidae,Lamprotornis,unicolor,61,NA,1100,1800,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,20.8,123.2,33.6,60.2,0.6190476190476191,1.3114754098360608,0,-1
30067,Fischer's Starling,Lamprotornis fischeri,Lamprotornis fischeri,Passeriformes,Sturnidae,Lamprotornis,fischeri,49.333333333333336,NA,0,1900,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,21.1,109.2,31.7,51,0.665615141955836,3.267973856209146,0,-1
30068,African Pied Starling,Lamprotornis bicolor,Lamprotornis bicolor,Passeriformes,Sturnidae,Lamprotornis,bicolor,101.66666666666669,NA,0,2500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,2,NA,NA,NA,NA,Grassland,NA,NA,NA,NA,27.9,109.2,31.7,104,0.8801261829652997,2.2435897435897254,0,-1
30069,White-crowned Starling,Lamprotornis albicapillus,Lamprotornis albicapillus,Passeriformes,Sturnidae,Lamprotornis,albicapillus,NA,NA,300,1500,NA,NA,NA,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Shrub,1,1,0,0,26.9,153.8,38.3,76.8,0.7023498694516972,NA,0,-1
30072,Madagascar Starling,Hartlaubius auratus,Hartlaubius auratus,Passeriformes,Sturnidae,Hartlaubius,auratus,40.5,NA,0,1800,NA,1,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,21.4,99.2,21.4,40.5,1,0,1,-1
30073,Violet-backed Starling,Cinnyricinclus leucogaster,Cinnyricinclus leucogaster,Passeriformes,Sturnidae,Cinnyricinclus,leucogaster,46.53333333333333,NA,0,3000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,19,105.1,20.9,44,0.9090909090909092,5.444126074498564,2,0
30078,Red-winged Starling,Onychognathus morio,Onychognathus morio,Passeriformes,Sturnidae,Onychognathus,morio,133.5,NA,0,3000,4000,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,Rocky,NA,NA,NA,NA,34.1,153.9,33.1,132.9,1.0302114803625377,0.4494382022471867,1,1
30082,Slender-billed Starling,Onychognathus tenuirostris,Onychognathus tenuirostris,Passeriformes,Sturnidae,Onychognathus,tenuirostris,126.5,NA,1300,3000,5000,1,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,28.7,152.2,33,118,0.8696969696969696,6.719367588932807,2,0
30085,Chestnut-winged Starling,Onychognathus fulgidus,Onychognathus fulgidus,Passeriformes,Sturnidae,Onychognathus,fulgidus,114.66666666666669,NA,0,1000,NA,1,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,31.3,122.1,27.5,109,1.1381818181818182,4.941860465116295,2,0
30090,Waller's Starling,Onychognathus walleri,Onychognathus walleri,Passeriformes,Sturnidae,Onychognathus,walleri,86,200,1000,3000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25,122.6,24.8,93,1.0080645161290323,7.526881720430108,1,1
30094,Somali Starling,Onychognathus blythii,Onychognathus blythii,Passeriformes,Sturnidae,Onychognathus,blythii,100,NA,0,3800,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,Rocky,NA,NA,NA,NA,30.7,165.1,37.3,100,0.8230563002680965,0,2,0
30095,Socotra Starling,Onychognathus frater,Onychognathus frater,Passeriformes,Sturnidae,Onychognathus,frater,100,NA,0,1100,NA,2,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,Rocky,NA,NA,NA,NA,32.6,152.6,35.8,100,0.9106145251396649,0,0,1
30096,Tristram's Starling,Onychognathus tristramii,Onychognathus tristramii,Passeriformes,Sturnidae,Onychognathus,tristramii,123,NA,0,3200,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,Rocky,NA,NA,NA,NA,31.1,145.9,30.9,122.7,1.0064724919093853,0.24390243902438793,2,0
30097,Pale-winged Starling,Onychognathus nabouroup,Onychognathus nabouroup,Passeriformes,Sturnidae,Onychognathus,nabouroup,105.33333333333331,NA,0,2000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Rocky,1,0,1,0,28.1,142.3,32.8,102.4,0.8567073170731708,2.7848101265822556,0,1
30100,Bristle-crowned Starling,Onychognathus salvadorii,Onychognathus salvadorii,Passeriformes,Sturnidae,Onychognathus,salvadorii,143.66666666666666,NA,400,1300,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,Rocky,1,0,0,0,31.8,154.7,37,160,0.8594594594594595,10.20833333333334,0,1
30101,White-billed Starling,Onychognathus albirostris,Onychognathus albirostris,Passeriformes,Sturnidae,Onychognathus,albirostris,136.66666666666666,NA,2000,3000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,Rocky,NA,NA,NA,NA,26.2,157.1,32.5,137.3,0.8061538461538461,0.4612770089827779,2,0
30102,Neumann's Starling,Onychognathus neumanni,Onychognathus neumanni,Passeriformes,Sturnidae,Onychognathus,neumanni,NA,NA,500,2500,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,Rocky,0,1,1,0,31.6,162.7,35.9,39.8,0.8802228412256268,NA,2,-1
30105,Stuhlmann's Starling,Poeoptera stuhlmanni,Poeoptera stuhlmanni,Passeriformes,Sturnidae,Poeoptera,stuhlmanni,40.333333333333336,1210,1500,2600,2830,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,18.3,100.2,20.3,39.3,0.9014778325123153,2.561983471074393,2,0
30106,Kenrick's Starling,Poeoptera kenricki,Poeoptera kenricki,Passeriformes,Sturnidae,Poeoptera,kenricki,47.833333333333336,300,450,2500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,19.7,101.2,20.2,46.4,0.9752475247524752,2.9965156794425165,1,1
